"Comp1","Comp2","Comp3","Comp4"
-11.2788582542168,-13.3569704792014,-9.46112689125951,-10.0900437750065
-11.2777842636524,-13.3528560696683,-9.45898903879552,-10.0853688397071
-11.2773464305451,-13.341933224399,-9.45898423120685,-10.0846536285739
-11.2729405783337,-13.3245956542547,-9.45708752575799,-10.0845950489424
-11.2625244598852,-13.3037668049971,-9.4511796194282,-10.0833530717674
-11.2462619824885,-13.2834100498908,-9.44078988453097,-10.0800848665544
-11.22568420205,-13.2669252664633,-9.42653696947704,-10.07445279677
-11.2027747389988,-13.2560451022357,-9.40949311889326,-10.066247568212
-11.1792978516519,-13.2505360464434,-9.39068080116947,-10.0551925512761
-11.1564526692691,-13.2487193467709,-9.37080422084246,-10.0409228453752
-11.1347872350087,-13.2485184970829,-9.35019956214557,-10.0230765697999
-11.1142841545049,-13.2484699387027,-9.3289222545867,-10.0014204347123
-11.0945465358861,-13.248150952552,-9.30688877395869,-9.97595589426945
-11.0750208817482,-13.2478496834704,-9.28401835287611,-9.94697888599845
-11.0552099208527,-13.2478107342068,-9.26034509090529,-9.9150819949531
-11.0348498929848,-13.2476342884973,-9.23608497576,-9.88110721803874
-11.0140270052925,-13.24615393424,-9.21165075365872,-9.84606905047449
-10.9931975827337,-13.2416972394558,-9.18761684049147,-9.81106622809613
-10.9730940287669,-13.2324883512476,-9.16464656200138,-9.77719865668546
-10.9545464483686,-13.2170467987385,-9.14340107946349,-9.74549488411829
-10.9382858225905,-13.1945572752669,-9.12444965913064,-9.71684013708168
-10.9247912616924,-13.1652139346357,-9.1081959613618,-9.69190216447925
-10.9142177827258,-13.1304131346511,-9.09483081094413,-9.67107260247995
-10.906412758591,-13.0925827522018,-9.08432033785798,-9.65444517829699
-10.9009996116634,-13.0546380699117,-9.07643349890655,-9.64183741019526
-10.8974873942181,-13.0193116202049,-9.07080084980384,-9.63284541927215
-10.8953695688862,-12.9886071446877,-9.06698565353641,-9.62691193336963
-10.8941941205744,-12.9635154714586,-9.06454898346267,-9.62339227188729
-10.8936020588056,-12.9440588470943,-9.06309827591737,-9.62161623578336
-10.8933381197203,-12.9296038768585,-9.06231441513518,-9.62094669726842
-10.8932402206265,-12.9192474005205,-9.06195602848734,-9.62082861992534
-10.8932161575717,-12.9121049563023,-9.06184489676943,-9.62082178727355
-10.8932157272955,-12.9074574717373,-9.06183941272483,-9.62061407088548
-10.8932019203619,-12.9047698691363,-9.06180045540646,-9.62000915524911
-10.8931165483466,-12.9035937819927,-9.06155168000159,-9.61888512207228
-10.8928297419905,-12.9033868345745,-9.06084022953677,-9.6171357440656
-10.8920713065784,-12.9033126670622,-9.05931284536783,-9.61461576894377
-10.8903673795853,-12.9021001374232,-9.05652908643003,-9.61110689475757
-10.8870267915638,-12.8980521089654,-9.05202674568376,-9.60631464289335
-10.881217634156,-12.8892982062394,-9.04542911028198,-9.59990096687803
-10.87214978541,-12.8743269154219,-9.03655601085939,-9.59155027080715
-10.8593386999656,-12.8526636902347,-9.02549609465834,-9.58106013938787
-10.842872276856,-12.8253574168583,-9.01261701243043,-9.56843878738579
-10.8235636004417,-12.794936439298,-8.99851409598246,-9.55397624051664
-10.802888962964,-12.7647951951201,-8.98391557425894,-9.53825270781392
-10.7826965090911,-12.7382793254991,-8.96957171589713,-9.52207111817239
-10.7647785672611,-12.717800058162,-8.95615422446486,-9.50633715025528
-10.7504515238738,-12.7042471826207,-8.94418139701881,-9.49192595194619
-10.740274227718,-12.6969056675608,-8.93397364149178,-9.4795590580566
-10.7339979900935,-12.6939296661983,-8.92564087860765,-9.46970093090695
-10.7307669079243,-12.6931851275678,-8.91910260481187,-9.46249672514822
-10.7294793119661,-12.6931075036025,-8.91413568047223,-9.45777635911086
-10.7291489339066,-12.6930862596473,-8.91043728327812,-9.45511961053232
-10.7291240673201,-12.6926893304039,-8.90768628893548,-9.45395264436924
-10.7291141418599,-12.6892971348398,-8.90558855736136,-9.45365246507575
-10.7290723193072,-12.6750536237845,-8.90390048717567,-9.45364908992665
-10.7290382056012,-12.636184478987,-8.90243484185566,-9.45351736106453
-10.7290318210802,-12.5585338349388,-8.90105845659761,-9.45304098874448
-10.7290272157272,-12.4382946925359,-8.89969264372384,-9.45222571825309
-10.7289782696314,-12.2882529691596,-8.89832157656264,-9.45125060662412
-10.7288549956031,-12.1322343707619,-8.89700109672275,-9.45036875032669
-10.7286628760035,-11.9940282645297,-8.89584925223989,-9.44978763095908
-10.7284378742365,-11.8900926805894,-8.89500293974408,-9.44956595647069
-10.7282256216789,-11.8272144487629,-8.8945442487819,-9.44955836107426
-10.7280595210944,-11.8018758921402,-8.89442403222423,-9.44943110757173
-10.7279494985304,-11.7993958306448,-8.89442070663156,-9.44875965701291
-10.7278850484509,-11.7941313304548,-8.89415728628124,-9.44719258821723
-10.727847104231,-11.7553451337829,-8.89317110249684,-9.44462834923922
-10.727818343959,-11.6616435274212,-8.89101365952797,-9.44131934781704
-10.727785225331,-11.5145294247103,-8.88735644228164,-9.43782611003855
-10.7277359000299,-11.3357442526106,-8.88208008622207,-9.43481438920217
-10.727663160201,-11.1519841955356,-8.87532628970521,-9.4327804882035
-10.7275726085596,-10.9833731477204,-8.86749672728511,-9.43183569551004
-10.7274856833506,-10.8409738573918,-8.85919259200328,-9.43165655145768
-10.7274289372258,-10.7288427836794,-8.85110333842256,-9.4316319763954
-10.7274128364015,-10.6465977640652,-8.84387088619322,-9.43114108257226
-10.7274115156454,-10.5912090539488,-8.83796711626523,-9.42982521503384
-10.7273515722254,-10.5580566563584,-8.83361827587193,-9.42772224132871
-10.7271117657594,-10.5415938426719,-8.83079188337255,-9.42520936884156
-10.7265339278775,-10.5359009348494,-8.82924185354504,-9.42280086794156
-10.725443370294,-10.5352711181388,-8.82859333942879,-9.42091469617838
-10.7236736644463,-10.5348278895101,-8.82844187838256,-9.41972415058031
-10.7210930516796,-10.5310627630821,-8.82844145903058,-9.41914907604573
-10.7176363507824,-10.5221232181228,-8.82836213071926,-9.41896197918121
-10.7133429829478,-10.5077332878556,-8.828108318877,-9.41893356715769
-10.7083851015931,-10.4887899714049,-8.82769972335971,-9.41893343073241
-10.7030618491721,-10.4668117750368,-8.82722571142188,-9.41893337195297
-10.6977499169546,-10.443424425747,-8.82679103770806,-9.41891816263999
-10.6928211648714,-10.4200039283228,-8.82647115613227,-9.41875854544087
-10.6885564854724,-10.3975177973529,-8.82628936123906,-9.4181203400687
-10.6850950983083,-10.3765242003634,-8.82621963897618,-9.41646966638908
-10.6824388127154,-10.3572486585998,-8.82620930547308,-9.41319435884935
-10.6804937272762,-10.3396840857239,-8.82620770028104,-9.40781115222705
-10.6791187811092,-10.3236955351985,-8.8261865369463,-9.40018284304908
-10.6781651356925,-10.309114018481,-8.82614401127879,-9.39064461313097
-10.6775033863145,-10.2958014132362,-8.82609478012053,-9.37996495812104
-10.6770370900977,-10.2836779666251,-8.8260550993121,-9.3691480966689
-10.6767027901767,-10.2727152604571,-8.82603251102945,-9.35916627574579
-10.6764617709003,-10.262909274262,-8.8260243636412,-9.35073629221084
-10.6762904450106,-10.2542554347283,-8.82602316509292,-9.34421379185451
-10.6761734608933,-10.2467400886216,-8.8260231574842,-9.33960830910094
-10.6761000101203,-10.2403464622374,-8.82602303474626,-9.3366759273045
-10.6760616041425,-10.2350627003937,-8.82602277256698,-9.33503835437769
-10.6760491582418,-10.2308813606823,-8.82601629660007,-9.33428767863526
-10.676048943402,-10.227788257179,-8.8259846142544,-9.33405453995588
-10.6760403968036,-10.22574153834,-8.82589421896263,-9.3340372070258
-10.6759997501031,-10.2246380361582,-8.8257029759955,-9.33400101967655
-10.6759085053066,-10.2242656010656,-8.82537256904215,-9.33376219576077
-10.6757604355934,-10.2242538506515,-8.82488405056954,-9.33317157884922
-10.6755630836086,-10.224054280843,-8.82425013117953,-9.33210946086553
-10.6753368118599,-10.2229789213794,-8.82351659619073,-9.33049038725951
-10.6751149949677,-10.220292394948,-8.8227504103256,-9.32826792143004
-10.6749402453027,-10.2153257809289,-8.82202077032157,-9.32543342969057
-10.6748462600682,-10.2075921197347,-8.82138274311014,-9.32201165151575
-10.6748275069761,-10.1968966331804,-8.82086939289471,-9.31805776959849
-10.674821988262,-10.1834182224813,-8.82049209853225,-9.31365851498991
-10.6747349409053,-10.1677213306062,-8.82024480194777,-9.30893832646417
-10.6745014859667,-10.1506781746559,-8.82010839524366,-9.30406689230813
-10.6741484178203,-10.1333265945602,-8.82005410911376,-9.29925676193673
-10.6738010625765,-10.116710177226,-8.82004602218207,-9.2947405992264
-10.6736052349535,-10.101733131726,-8.82004252216123,-9.29073172220262
-10.673584458895,-10.0890489414781,-8.81999654526917,-9.28738571977726
-10.6734957879398,-10.0790040253315,-8.81985436369289,-9.28478021498234
-10.6727577038483,-10.0716438833533,-8.81955240669648,-9.28291581079757
-10.6705011874232,-10.0667591332847,-8.81901337249255,-9.28172833907919
-10.6657535695066,-10.0639439481313,-8.81814575309992,-9.28110077655044
-10.6577107878874,-10.0626594104741,-8.81685078420853,-9.28087175376265
-10.6460023281198,-10.0623049491845,-8.81503828414021,-9.28084703249197
-10.6308420455364,-10.0622978337031,-8.81265050947314,-9.28082157493002
-10.6130090817626,-10.0621553268936,-8.80968966555239,-9.28061372259004
-10.5936824254648,-10.0615650449829,-8.80623996021511,-9.28010367599593
-10.5742026129025,-10.0604207501776,-8.80247373866019,-9.27926182555107
-10.5558369612187,-10.0588071545766,-8.79863543507471,-9.27815519171948
-10.5396059055257,-10.0569375660345,-8.79500364372386,-9.27692786707549
-10.5261999037966,-10.055068103583,-8.7918383207389,-9.2757590065031
-10.5159748073772,-10.0534189895024,-8.78932666769405,-9.27481028523959
-10.508978456429,-10.0521236452928,-8.78754443266247,-9.27417858030283
-10.5049573342492,-10.0512124952228,-8.78644631861707,-9.27386730241422
-10.5033208896261,-10.0506320148484,-8.7858905090298,-9.27378684232099
-10.503094571353,-10.0502901109965,-8.78568868986692,-9.27378681921912
-10.5029503078612,-10.0501023692777,-8.78565846922444,-9.27370456367259
-10.5014085066131,-10.0500138757383,-8.78565250252834,-9.27340372557707
-10.4972118597643,-10.0499911857545,-8.7855550661331,-9.27279087404742
-10.4897329018443,-10.0499896621201,-8.78525693044667,-9.27181690722975
-10.4792115798032,-10.0499023486678,-8.78462660229007,-9.27047482912718
-10.4666832369649,-10.0495123060704,-8.78349549738334,-9.26880169229616
-10.4536166089996,-10.0484955505598,-8.78167481854858,-9.26688687624906
-10.441432337244,-10.0465173052856,-8.77901599327877,-9.26488214844619
-10.431112040599,-10.0434085223104,-8.77550380114497,-9.26299996024211
-10.423031342974,-10.0393380943992,-8.77133886103512,-9.26147902590763
-10.4170276663109,-10.0348688330054,-8.76695152250701,-9.26050521748584
-10.4126102635333,-10.0308247949673,-8.76291324283932,-9.26010666701461
-10.4091801830231,-10.0279815852261,-8.75976253181655,-9.26007395031074
-10.406161331102,-10.0266807252941,-8.75780886814011,-9.25996196816815
-10.4030179441828,-10.0265221072808,-8.75699617199918,-9.25920096329572
-10.3992026558978,-10.0262768546607,-8.75689052918112,-9.25729419818373
-10.3941105549418,-10.0240981134197,-8.75681100346968,-9.25403273278479
-10.3871045584314,-10.0180211951104,-8.75606345430233,-9.24963049003428
-10.377636250452,-10.0066344556881,-8.75418806381924,-9.24469611762635
-10.3654279015806,-9.98967512906576,-8.7511193759606,-9.24002990290399
-10.3506431546211,-9.96826559928303,-8.74719698654009,-9.23633166869023
-10.3339793542108,-9.94465386872494,-8.74303203627392,-9.23395705743469
-10.3166355107489,-9.9215707888582,-8.73928887346034,-9.2328291876204
-10.3001306698992,-9.90147991269707,-8.73646572543141,-9.23253156643793
-10.2859919990106,-9.88599554827234,-8.73475296608119,-9.23252848962841
-10.2753909641492,-9.87562872428725,-8.73401225670811,-9.23240770936794
-10.2688272112406,-9.86987031975451,-8.73386783935776,-9.23202987947604
-10.2659314287245,-9.86750739002932,-8.73385960927562,-9.23151625926386
-10.2654282672266,-9.86703239041199,-8.73359425587294,-9.23109676603024
-10.2652916104944,-9.86702303270299,-8.73284467112292,-9.23091612255324
-10.2631023250492,-9.86640622380709,-8.73157687673578,-9.23090883219746
-10.2565613522538,-9.86457212228205,-8.72991367011574,-9.23080542006481
-10.2440393461822,-9.86136039328861,-8.72806317571748,-9.23025618349913
-10.2249896611475,-9.85696422298343,-8.72624402696865,-9.2289996208759
-10.2000687689361,-9.85179158400323,-8.72463024297042,-9.22698967134475
-10.1709275307341,-9.84632157878193,-8.72332439494688,-9.22442716783787
-10.1397798245648,-9.84099402729873,-8.72235568805689,-9.22169361739356
-10.108915821404,-9.83614928385675,-8.72169527181669,-9.21922527232584
-10.0802975999207,-9.83200784302301,-8.72128037834037,-9.21737503004054
-10.0553114686756,-9.82867280446706,-8.72103839250191,-9.21630134507731
-10.0346910249865,-9.82614614159525,-8.72090425753886,-9.21591336463158
-10.0185767035894,-9.82435372479141,-8.72082912022052,-9.21589037612455
-10.0066490608703,-9.82317355444841,-8.72078120143444,-9.21577408538405
-9.99828116239641,-9.82246244273141,-8.72074127334431,-9.21510826443255
-9.99269030142776,-9.82207806687562,-8.72069622567963,-9.2135828082459
-9.98908360533508,-9.82189544718666,-8.72063419034417,-9.2111334522072
-9.98677605841008,-9.82181857053416,-8.72054306738455,-9.20795793556196
-9.98525430509098,-9.82178577112787,-8.72041279895766,-9.20443953616768
-9.98418279574254,-9.82176447643307,-8.72024080726757,-9.20101270723188
-9.98337516909793,-9.82173510170945,-8.72003792695117,-9.19803275945951
-9.98275758863208,-9.82167278124664,-8.71982988060794,-9.19569838991181
-9.98233130076126,-9.82153763995727,-8.71965060293795,-9.19403992529788
-9.98212021897122,-9.82127788650094,-8.71952846251424,-9.19295968790193
-9.9820892287431,-9.82084292893193,-8.71947163052765,-9.19229887498527
-9.98204505652537,-9.82020044831178,-8.71946149855911,-9.19190040645695
-9.98156443310037,-9.81935200666018,-8.71945907605145,-9.19164467838629
-9.98000095815955,-9.8183434330349,-8.71942072964971,-9.19145540304627
-9.97659103398792,-9.81726697780348,-8.71931541898601,-9.19128962564349
-9.97063507010919,-9.81625181904549,-8.71913765478611,-9.19112747194513
-9.9616970400608,-9.81543768394306,-8.71891229105351,-9.19096703674749
-9.94975208217348,-9.81492823575785,-8.71868746081927,-9.19082021260985
-9.935230107887,-9.8147326090093,-8.71851508460647,-9.19070450655032
-9.91894815685787,-9.81472246275697,-8.71842507793156,-9.19063186204566
-9.90196298532818,-9.81464153342031,-8.71840565917694,-9.19060047217603
-9.88538922569131,-9.8141841183505,-8.71840341847127,-9.19059487613907
-9.87022532212779,-9.81311665176016,-8.71834894323553,-9.19059435569039
-9.85721958066603,-9.81138737419952,-8.71819813761087,-9.19058419637392
-9.84679665207288,-9.80917124250012,-8.71796566731633,-9.19056261183125
-9.83904996505885,-9.80682314784846,-8.71772562441265,-9.19053860286125
-9.83378645418526,-9.80475059707662,-8.7175688475362,-9.19052222285613
-9.83060105871232,-9.8032576499283,-8.71753034588895,-9.19051593114008
-9.82896716176784,-9.80243412901472,-8.7175202337603,-9.19051508595571
-9.82833288825927,-9.80214436756487,-8.71729574537474,-9.19051508340622
-9.82820531603169,-9.80211744162559,-8.71649759734589,-9.19051506134777
-9.82820456843988,-9.802090635033,-8.71474563451751,-9.19051164464058
-9.82808069325051,-9.80193021907084,-8.71175814160468,-9.19048598837018
-9.82769712578316,-9.80166173831973,-8.70744289106824,-9.19039772974041
-9.82699087741712,-9.80140007362371,-8.70192019339834,-9.19020148949523
-9.82592276442954,-9.80124183788432,-8.69547715261133,-9.18988340584596
-9.82443256393114,-9.80119796657736,-8.68848821033566,-9.18948930188945
-9.82241199177611,-9.80119778456176,-8.68134274554505,-9.18911478260816
-9.81970304234577,-9.80114490334022,-8.67440247402058,-9.1888560711257
-9.81612557498328,-9.80098271206973,-8.66798917784022,-9.18875049992848
-9.81153487703959,-9.80073016334673,-8.66238844270592,-9.1887448169616
-9.8059013411054,-9.80046934854683,-8.65785455557475,-9.18872018970402
-9.79939575032506,-9.80029464004649,-8.65461753708753,-9.18858795589397
-9.79246239972502,-9.80025644931844,-8.6529085596777,-9.1884475424285
-9.78585475603422,-9.80034039707136,-8.65300333919767,-9.18874664641165
-9.78058332330912,-9.80050310081267,-8.65523136907532,-9.19031935951805
-9.77771444803725,-9.80073813875082,-8.65986193906204,-9.19417388063635
-9.77800962798747,-9.80110780750146,-8.66682140154571,-9.20100445426349
-9.78149970084825,-9.80169521338024,-8.67533024537424,-9.21056888408593
-9.78718321022227,-9.80249962301592,-8.6836972870345,-9.22121667185321
-9.79306120992811,-9.80335777591838,-8.68955438967217,-9.22990421131491
-9.79663612788148,-9.80396864994922,-8.69065962906928,-9.23293970805545
-9.79581128112692,-9.80402627732721,-8.68603871984356,-9.22740593620577
-9.78987810965853,-9.80338704693008,-8.67688837834674,-9.21273761071325
-9.78010814102694,-9.80217569422918,-8.66668007900971,-9.19158828313711
-9.76958204152876,-9.80077170193653,-8.66035950951063,-9.16937957466098
-9.76229279028393,-9.79968192190258,-8.66304562279753,-9.15274436886728
-9.7619279433602,-9.79935833823918,-8.67876637338569,-9.14768459010864
-9.77078680767223,-9.80003776813014,-8.70954627083026,-9.15813521810713
-9.78910172318152,-9.80166459841625,-8.75490626735123,-9.18513440690461
-9.81485258319485,-9.80392204232869,-8.8117577391228,-9.22651182433681
-9.84410108086773,-9.80635135388376,-8.87473651549356,-9.27704086090814
-9.87185812802717,-9.80850293471283,-8.93708248920064,-9.32918153772786
-9.89338731662744,-9.81006303951243,-8.99207986138111,-9.3746031527714
-9.90558254584294,-9.81092361306897,-9.03475448173236,-9.40635307688648
-9.90783653296003,-9.81118301033809,-9.06315276977267,-9.42088644481063
-9.90196563587747,-9.81108157793926,-9.07854856004364,-9.41885364576077
-9.89128633258947,-9.81089897252104,-9.08451061097475,-9.40420740380119
-9.87939150172625,-9.81085701308982,-9.0854200753589,-9.38232137028747
-9.86917938268591,-9.8110636720858,-9.08516941124738,-9.35822846373935
-9.86238380241965,-9.8115077858318,-9.08643354976858,-9.33561143090888
-9.85956243776539,-9.81209157168537,-9.09051487101583,-9.31656095785837
-9.86036761036875,-9.8126792694597,-9.09757559090398,-9.30183117430094
-9.86392708809159,-9.81314295716273,-9.10705357580726,-9.29130624595526
-9.86921156007705,-9.81339568618521,-9.11810584668781,-9.2844650658264
-9.87531102010401,-9.8134095290858,-9.12997318696365,-9.28071749440792
-9.88158867322433,-9.81321741382078,-9.14220283054618,-9.27957519567659
-9.88772141850689,-9.81289825663706,-9.15471636642509,-9.28069660910155
-9.89365492964988,-9.81254890670885,-9.16775277481051,-9.28387917690177
-9.89950857302109,-9.81225242510458,-9.18173568125298,-9.28905398495635
-9.90546839076175,-9.81205567521106,-9.19711361364125,-9.29629381666252
-9.91169656454374,-9.81196417729277,-9.21421184552521,-9.30580443309907
-9.91826958096871,-9.81195406706052,-9.23312076381452,-9.3178527948743
-9.92514935298606,-9.81199905418499,-9.25363377251556,-9.33261596244466
-9.93218743249547,-9.81210539304067,-9.27524083184519,-9.34999348274555
-9.93915382569576,-9.81233340706792,-9.29717804353361,-9.36946203985465
-9.94577423785775,-9.81278033005377,-9.31852558449948,-9.39004356428473
-9.95175993982257,-9.81352006247976,-9.33833994748308,-9.41041941820563
-9.95682199795597,-9.8145248630947,-9.35580134846381,-9.42916541679802
-9.96067274719216,-9.81561181189741,-9.3703477487128,-9.44502998804029
-9.96302790664111,-9.81645163565947,-9.38175832402055,-9.45716467080013
-9.96362539303975,-9.81664793265328,-9.39015755115409,-9.4652417025269
-9.96226595304771,-9.81586122819601,-9.39594244378971,-9.46943358960056
-9.95886075753452,-9.81393278341863,-9.39966705503351,-9.47027991630235
-9.9534608708241,-9.81095664655393,-9.40192305285604,-9.46850784440907
-9.94625700852249,-9.80726270408147,-9.40323882010511,-9.4648700293494
-9.93755994704584,-9.80331637297686,-9.40400624688883,-9.46003169879225
-9.92777939949234,-9.79958665323055,-9.40444171813651,-9.45451180215915
-9.91740973488177,-9.79644150218011,-9.40458998851958,-9.44866758889559
-9.90701536671613,-9.79409459608894,-9.40438332775982,-9.4427094254569
-9.89720142072118,-9.79259331340064,-9.403762575199,-9.43674253429449
-9.8885640573312,-9.79183231581052,-9.40283747659271,-9.43083416549091
-9.88162854981073,-9.79158893042364,-9.40202420611896,-9.42508977293396
-9.87678719977237,-9.79158277847745,-9.40208433326179,-9.41971179548557
-9.87424561372402,-9.79155248653855,-9.40402265970792,-9.41502030232312
-9.87398535722751,-9.79132723209707,-9.40886685841962,-9.411427584756
-9.8757537197204,-9.79086691095704,-9.417411147409,-9.40938129881332
-9.8790883645394,-9.79025544944945,-9.43002273893953,-9.40931440742453
-9.88337333981479,-9.78964947506369,-9.4465753970076,-9.41162602584728
-9.88791226801301,-9.78920261960716,-9.46651504066753,-9.41666543760695
-9.89200476178941,-9.78899749001726,-9.48900684118897,-9.42466307702217
-9.89502446852443,-9.78901320653163,-9.51308079856549,-9.43557804549031
-9.89650601650853,-9.78913913253458,-9.5377043457502,-9.44888880159442
-9.89623280943275,-9.78922721813198,-9.5617716851682,-9.46342282180189
-9.89429450198184,-9.78915875616281,-9.58407681234269,-9.47738166141269
-9.89108030579102,-9.78889040881062,-9.6033726865527,-9.48869845380667
-9.88718891242003,-9.78845501694472,-9.61857508777047,-9.49569528682286
-9.88326798281447,-9.78792329837626,-9.62906289086419,-9.49776331222162
-9.87983996214439,-9.78735500188026,-9.63492723550677,-9.49567988460616
-9.87718790617652,-9.78677463699088,-9.6370145297464,-9.49133370755372
-9.87534291322,-9.78621099647954,-9.63671149805813,-9.48695369606495
-9.87415953429381,-9.78582290622025,-9.63555503508655,-9.484189205227
-9.87342696863607,-9.78606785781094,-9.63482340258242,-9.48341696123778
-9.87296049455758,-9.78778619484524,-9.6352552146488,-9.48352010161188
-9.87264342934375,-9.79205762507413,-9.63697260698863,-9.4822258106836
-9.8724235685,-9.79979224115205,-9.63959494073544,-9.47692376756807
-9.87228703667641,-9.81118968420325,-9.64246674299039,-9.46569784876542
-9.87223110326212,-9.82532289850504,-9.64491036455904,-9.44815575731895
-9.87224685566247,-9.84011457119027,-9.64643375277247,-9.42568659928386
-9.87231317938591,-9.85287806698657,-9.64685457546533,-9.40105778843963
-9.87239857296231,-9.86137206003453,-9.64633457099418,-9.37758229714338
-9.87246699379949,-9.86497212373698,-9.64534116886882,-9.35821544054469
-9.87248499466633,-9.86532775052216,-9.6445596059722,-9.34486497823638
-9.87242735651138,-9.8660889163663,-9.64478440448516,-9.33804126670679
-9.87227947821499,-9.87185711642458,-9.64682240821405,-9.33683788080951
-9.87203788788826,-9.88689976419343,-9.65141188414703,-9.33917615640213
-9.8717110089966,-9.91409301559013,-9.65912894038275,-9.34225502459457
-9.87131821423534,-9.95427786265274,-9.67026274127595,-9.34315053549674
-9.87088314030018,-10.0060209295769,-9.68467948383667,-9.33946567962297
-9.87042292186098,-10.0657341021369,-9.70172573436243,-9.32986059110226
-9.86994105367923,-10.1281615837184,-9.72023302072367,-9.31426898910398
-9.86942950901246,-10.187278763775,-9.73866811246626,-9.29370748623664
-9.86887825886119,-10.2375586252478,-9.75542139417551,-9.26978363950053
-9.86828601331141,-10.2753142520584,-9.76915919414128,-9.24415591272368
-9.867668208827,-10.2995877364037,-9.77912517075377,-9.21817582035562
-9.86706175342562,-10.3121410499315,-9.78528587985681,-9.19279213709693
-9.86652664435303,-10.3165762596942,-9.78827041231724,-9.16865373187269
-9.86614481344671,-10.3170807289998,-9.78913060287443,-9.14628224993821
-9.86601676300955,-10.3173560675392,-9.78900968686961,-9.12619395437931
-9.86625285251264,-10.3200126590156,-9.78882264915807,-9.10891013628605
-9.86695210081479,-10.3264231825669,-9.78902676352627,-9.0948681666423
-9.86816733588668,-10.3368894354942,-9.78952723267448,-9.08429241132703
-9.86987019140232,-10.3509555197775,-9.78974241796292,-9.07709476521499
-9.87193664000611,-10.3677428067864,-9.78883229901995,-9.07285535231136
-9.87416491923731,-10.3862431300035,-9.78604700213353,-9.07090177933731
-9.87632286586781,-10.4055370626463,-9.78108536355208,-9.07047211336742
-9.87820839169911,-10.4249109954157,-9.77430674394155,-9.07091362069632
-9.8796981238639,-10.4438802528149,-9.76666997386969,-9.07184789829973
-9.88076540220402,-10.4621655238378,-9.7594054292821,-9.07323882240759
-9.88146650383608,-10.4796577599747,-9.75357807314069,-9.07532827564131
-9.88190555529411,-10.4963699902883,-9.74974699241889,-9.07845254548787
-9.8821916450712,-10.512371156966,-9.74785178476351,-9.08281555081014
-9.8824039883873,-10.5277151986029,-9.74733291945611,-9.08832749807749
-9.88257929252839,-10.5423877005299,-9.74739783458812,-9.09457942609935
-9.88272311722755,-10.5562876311591,-9.74731089897349,-9.10095052843474
-9.88283201964703,-10.5692462959811,-9.74660382340572,-9.10678982344106
-9.88290886434686,-10.5810697297094,-9.74515333551821,-9.11159506442211
-9.88296175524428,-10.5915836977909,-9.74312980697522,-9.11512531450512
-9.88299015665647,-10.6006640812441,-9.74086277406985,-9.11741123713296
-9.88297118416621,-10.6082458602617,-9.73869227631646,-9.11866229476021
-9.88285984030609,-10.6143111071754,-9.73686925707694,-9.11911359155487
-9.88260866707333,-10.6188595277338,-9.73553044443952,-9.11888511594193
-9.88219860830854,-10.621878744168,-9.73472757090753,-9.11792211621225
-9.88166143062152,-10.6233525108107,-9.73446907253963,-9.11605090819061
-9.88107544001085,-10.6233427587924,-9.73474106370819,-9.11312997445994
-9.88053486188858,-10.6221393437053,-9.73549839983442,-9.10921791364779
-9.88011262889216,-10.6204084793219,-9.73664309426696,-9.10465918479101
