"Comp1","Comp2","Comp3","Comp4"
-12.4304531790503,-13.3753380094386,-13.2641974705332,-15.5514276377197
-12.4124737230267,-13.3426424877568,-13.2106957847849,-15.4223242953961
-12.3953711007578,-13.3018144350396,-13.1697364901754,-15.3345109119469
-12.3793854218885,-13.2525746081023,-13.1449484244314,-15.2871771302029
-12.3646071266096,-13.1961377315853,-13.1342837564689,-15.2707368277635
-12.3509757410954,-13.1353209281579,-13.1319705840056,-15.2695908380652
-12.3383197459093,-13.0740676268235,-13.1319702854048,-15.2662312701668
-12.326392327551,-13.0165848097889,-13.1309504991312,-15.2472009846914
-12.3148601996102,-12.9664575427642,-13.1289578206063,-15.2078771795487
-12.3032540946287,-12.9259935305933,-13.127627782758,-15.1520323697264
-12.2909313892978,-12.8959245212313,-13.1275294309531,-15.0869458470561
-12.2770987708542,-12.8755216079044,-13.1266557519761,-15.0186149300571
-12.2609347234251,-12.8630483216488,-13.1211261158538,-14.9496755076997
-12.2418453876391,-12.8563449054381,-13.1077057873683,-14.8796344739435
-12.2198138567092,-12.8533370991561,-13.086398508236,-14.8062943289505
-12.1956802797466,-12.8523506406296,-13.0610782037397,-14.7276989531718
-12.171158128672,-12.8522127260827,-13.0376374288151,-14.6441352157777
-12.14850413325,-12.8521915320402,-13.0210322617747,-14.5594212057789
-12.1299286874124,-12.8518431943571,-13.0130060048803,-14.4805910894351
-12.1169513644091,-12.850830164425,-13.0114107244012,-14.4157778982014
-12.1099008220963,-12.8487630803422,-13.0112047406024,-14.3710968250315
-12.1076509949531,-12.8451011316367,-13.0067491214075,-14.34783510474
-12.1076181060479,-12.8391358385403,-12.9945074109043,-14.3411504969485
-12.106087890031,-12.8300727412939,-12.9746891897544,-14.3411223042431
-12.0989569566926,-12.8172034265931,-12.9507534153691,-14.3364616385628
-12.082821066414,-12.8001338217653,-12.9272796658341,-14.3197550168299
-12.0560718376422,-12.7790052567214,-12.9078350891185,-14.2910506188612
-12.0194790675825,-12.7546213432785,-12.8939762083449,-14.2569274822869
-11.9759191673831,-12.7284111484407,-12.885421801367,-14.225952180968
-11.9294158541561,-12.7022206269517,-12.8808393921804,-14.2041550606809
-11.884015527701,-12.6779746407296,-12.8786800660523,-14.1929777433098
-11.8429636191798,-12.6572827942935,-12.877726458578,-14.1897295830849
-11.8083374073611,-12.6411063860679,-12.8772565539377,-14.1896544210503
-11.7810109829238,-12.6296123551231,-12.8769243220989,-14.1886306546113
-11.7607975541928,-12.6222611865592,-12.8765702994157,-14.1851474909562
-11.7467248989336,-12.6180693269173,-12.8761226917203,-14.1803768785154
-11.7374045858898,-12.6159366401403,-12.8756015539215,-14.1765285599081
-11.7313906208313,-12.6149294508894,-12.8751379289637,-14.1748986940891
-11.7274261805365,-12.6144242951297,-12.8749048816137,-14.1748408602743
-11.7245370148683,-12.6140791305451,-12.8748986925077,-14.173748621184
-11.7219854192844,-12.6137037238858,-12.8745884508288,-14.1674906829328
-11.7191303855324,-12.6131450966228,-12.8725893819551,-14.1510160047147
-11.7152656804712,-12.6122510437576,-12.8666542816703,-14.1193328674107
-11.7095403295292,-12.6109023247526,-12.8542400927168,-14.0691055727547
-11.7010771254202,-12.6090708380789,-12.8336324253614,-14.000485394329
-11.6893293473457,-12.6068614950948,-12.8052245792052,-13.9180544358813
-11.6745438805014,-12.6045114635607,-12.7722399119567,-13.8299279252427
-11.6580388178065,-12.6023369784298,-12.7402383002346,-13.7453720274873
-11.6420076161793,-12.6006302923311,-12.7152882216231,-13.6724208624218
-11.6288166579694,-12.5995435731346,-12.7013435341297,-13.616507164457
-11.620106402168,-12.5990313099404,-12.697703349619,-13.5799145920852
-11.6161106084961,-12.5988935590747,-12.6975564207572,-13.5615034887848
-11.6154200306867,-12.5988904292852,-12.6888676072754,-13.556502990551
-11.6151834354523,-12.5988540526853,-12.6587165483894,-13.5564987020783
-11.6116498721448,-12.5987339835871,-12.5999669766518,-13.5501372009636
-11.6009773644109,-12.5985668896555,-12.515698943132,-13.5254086527949
-11.5801877587941,-12.5984135453755,-12.4175988659796,-13.473717074238
-11.5479943217771,-12.5983101839499,-12.3201467267377,-13.3939044426992
-11.505188058743,-12.5982556032367,-12.2353200957585,-13.2930715694102
-11.4544459985561,-12.5982277019012,-12.170117992963,-13.1832071031171
-11.3996536388703,-12.5982023332977,-12.126400061131,-13.0763107701598
-11.3450027606514,-12.5981442893512,-12.1018828818059,-12.9812040869841
-11.2941933974187,-12.5979588477365,-12.0915710233394,-12.9028178484573
-11.2499641780972,-12.5974246129803,-12.0893128180617,-12.8429079975004
-11.2139493643138,-12.5961572594481,-12.0893081497375,-12.8010089746204
-11.1867246394244,-12.5936527939806,-12.0873168440741,-12.7750519978732
-11.1679452523235,-12.5894119400574,-12.0812595177032,-12.7616944853609
-11.1565351509631,-12.5830933291486,-12.0711206525835,-12.7567478555382
-11.1508792389433,-12.5746383504067,-12.0583487889834,-12.7559535944135
-11.149010847396,-12.5643298386352,-12.0450276113665,-12.7558862343899
-11.1488598492735,-12.5527529554962,-12.0330771941103,-12.7545158835808
-11.1486121673279,-12.5406589363373,-12.0237150936007,-12.7511886587921
-11.1471124038577,-12.5287905697728,-12.0172920478038,-12.7461619480799
-11.1441195373433,-12.5177392381964,-12.0134507168664,-12.7400298960758
-11.1402351683279,-12.5078649355666,-12.0114543784004,-12.7333086158111
-11.136492038204,-12.4992836754146,-12.0105259770777,-12.7262418204141
-11.1337849111358,-12.4919180144052,-12.0100745792449,-12.7187414383608
-11.1324270156444,-12.4855915808024,-12.00973652187,-12.7103673844281
-11.1320782405547,-12.4801337332641,-12.0092313980054,-12.7003003148276
-11.1320770356779,-12.4754599653361,-12.00813499752,-12.6873068038522
-11.1319227738554,-12.4716002116108,-12.0057468584879,-12.6697566610093
-11.13155766787,-12.4686564455313,-12.0012083463064,-12.6458267236167
-11.1312603365053,-12.4667012969203,-11.9938796492677,-12.6140231939107
-11.1312196625643,-12.4656744997651,-11.9837515980474,-12.5739709880804
-11.131061388792,-12.4653405510907,-11.9715721970178,-12.5271074687479
-11.1296545623977,-12.4653264799775,-11.9585849220344,-12.4767833489823
-11.1253723282323,-12.4652149576951,-11.9460900530611,-12.4275688291952
-11.1167053214008,-12.4646534614503,-11.935113788614,-12.3840672644953
-11.1029089609754,-12.4634443790626,-11.9262790281602,-12.3497761714214
-11.0843615276518,-12.4615897954367,-11.9197934367788,-12.3263588929121
-11.0625111188617,-12.4592730390951,-11.9154862457072,-12.3133949784519
-11.0395103987088,-12.4567773832923,-11.9129039483332,-12.308540990754
-11.0177158076012,-12.4543738977941,-11.9114699195318,-12.3080244435249
-10.9991794892221,-12.4522327177923,-11.9106567169518,-12.3074338845433
-10.9852216385467,-12.4503979182507,-11.9100821354958,-12.3027692847487
-10.9761870014861,-12.448817563093,-11.9094800892965,-12.2915409705451
-10.9714658220427,-12.4473864495261,-11.9086026908806,-12.273463465245
-10.9697657759485,-12.4459714398031,-11.9071592216836,-12.2503330321014
-10.9695439323217,-12.4444164237128,-11.9048573857732,-12.2251448583087
-10.9694808958863,-12.4425367855939,-11.9015519275669,-12.2009718623854
-10.9688540594396,-12.4401169031651,-11.8974367791125,-12.1801157107681
-10.9676567802234,-12.4369248880458,-11.8931446076976,-12.1637279111482
-10.9663903894731,-12.4327526733912,-11.8896062187701,-12.1518641306217
-10.965609161177,-12.4274781904173,-11.8876078053445,-12.1438252114636
-10.9654442885582,-12.4211383771787,-11.887166855923,-12.1385979313796
-10.9653896658399,-12.4139943770603,-11.8870595334639,-12.1352253239388
-10.9645248538627,-12.4065532325574,-11.884876139026,-12.13300226005
-10.9620816698194,-12.3994995070253,-11.8777371317875,-12.1314968952946
-10.957989659977,-12.3935268403673,-11.863394126151,-12.1304766953526
-10.953018040548,-12.3891301881297,-11.8411381887717,-12.1298185816698
-10.9484147976162,-12.3864501594757,-11.8120128864252,-12.1294428124341
-10.9452684679824,-12.3852351711137,-11.7782887521791,-12.1292767718734
-10.9439412975793,-12.3849422934818,-11.7425997901367,-12.1292402216681
-10.9438245807335,-12.3849422429993,-11.7072205216461,-12.1292385818188
-10.9434886013901,-12.3847386144304,-11.6737490200526,-12.1291518042734
-10.9411698686977,-12.3841023167121,-11.6431828286378,-12.1288204953074
-10.9354328133372,-12.3830778984038,-11.6161799942352,-12.1280496832568
-10.9257327657751,-12.3818894099506,-11.5932773911559,-12.1266545806235
-10.9126190814678,-12.3808054621147,-11.5749513559967,-12.1245529519675
-10.897508702998,-12.3800191721281,-11.561521341028,-12.1218678223624
-10.8821792681605,-12.3795844341159,-11.5529559808354,-12.1189641669568
-10.868235024039,-12.3794261530179,-11.5486683414794,-12.1163582036915
-10.856750632302,-12.3794060465897,-11.5474124087795,-12.1145150558231
-10.8481538648634,-12.3794007629069,-11.5473969384904,-12.1136203366834
-10.8422998292162,-12.3793549727184,-11.5466792666783,-12.1134467604253
-10.8386626765613,-12.3792896585469,-11.5437690533479,-12.1134175876076
-10.8365690531531,-12.3792576938827,-11.5381950226627,-12.1128655140055
-10.8353973571884,-12.3792571745832,-11.5307101342342,-12.1113747839354
-10.8346860456331,-12.379141612861,-11.5229517214634,-12.1090267781156
-10.834136609887,-12.3785824581837,-11.5166727374423,-12.1063662063901
-10.8335475956193,-12.3771211357367,-11.5129200437695,-12.1040699880715
-10.8327468300292,-12.3743102787275,-11.511576526643,-12.1025532975374
-10.8315781883979,-12.3699089493837,-11.5114970443069,-12.1018050911849
-10.8299526519395,-12.3640553649589,-11.5111781963689,-12.1015355071782
-10.8279178609414,-12.3573182689337,-11.5096194932314,-12.1014504433934
-10.8256770132941,-12.3505677903427,-11.5068750471341,-12.1013860498745
-10.8235249228007,-12.3446972117077,-11.5039323514125,-12.1011909171971
-10.8217351149355,-12.3403215721167,-11.5019752053951,-12.1004612892064
-10.8204617314449,-12.3376047288943,-11.501449510136,-12.0983625035997
-10.8197009828028,-12.3362879545333,-11.5013839902173,-12.0938044035194
-10.8193245290808,-12.335872773798,-11.499215913207,-12.08613681512
-10.8191631033746,-12.335839252724,-11.4911567117918,-12.0761223378274
-10.8190840577522,-12.3357957953608,-11.4730259080868,-12.0663260027176
-10.8190057515616,-12.3355259981299,-11.4414112988737,-12.0599901042922
-10.8188455473515,-12.3349603738609,-11.3948592280162,-12.0584021195957
-10.8184690854711,-12.3341194948605,-11.3346687116365,-12.0580412689245
-10.8177273472325,-12.3330614027924,-11.264939795522,-12.049654712413
-10.8165917594453,-12.3318487383089,-11.1918079874076,-12.0214488286396
-10.8152763480645,-12.3305385848459,-11.1221370633299,-11.966355348707
-10.8141935787702,-12.3291872367492,-11.062122493794,-11.8884674667568
-10.8136885168168,-12.3278585868279,-11.0161508986016,-11.8023642320623
-10.8136640673409,-12.3266282877502,-10.9860436750123,-11.7258327454428
-10.8133163875854,-12.3255769534583,-10.9707021421548,-11.6721857906895
-10.8111612388246,-12.3247688991949,-10.9661601627127,-11.6457973624972
-10.8053930690318,-12.3242265640252,-10.9661155921575,-11.6403843411813
-10.7944696136023,-12.3239206159054,-10.9631071801254,-11.6395538167897
-10.7776971276896,-12.32378482178,-10.9503590015064,-11.6214413322475
-10.7555672684076,-12.3237447779803,-10.9237857639584,-11.5688568061604
-10.7297131124696,-12.3237414512087,-10.8831950737032,-11.479644145157
-10.7025163806082,-12.3237379371691,-10.8320085157911,-11.3674063195015
-10.6765002662012,-12.3237132119992,-10.7757469509664,-11.2520975938348
-10.6537046115715,-12.3236551166545,-10.7201875549096,-11.1502562139836
-10.6352685195684,-12.3235587635494,-10.6699958017496,-11.0709753947234
-10.6213595352672,-12.3234275962734,-10.6281084315641,-11.016378523538
-10.6114119892417,-12.3232733728444,-10.5957171606359,-10.9837215268274
-10.6045057576938,-12.3231138336753,-10.5725798726683,-10.9676107874658
-10.5997052314282,-12.3229676802155,-10.5574611187113,-10.9618809700024
-10.5962575015761,-12.3228489101943,-10.5485937808564,-10.961000038248
-10.5936493509176,-12.3227640190794,-10.5440886626407,-10.9609141521599
-10.5915824723328,-12.3227124463128,-10.5422425383806,-10.9592919983103
-10.5899243170401,-12.3226883508746,-10.5417307798944,-10.9552556680783
-10.5886553674123,-12.3226823467807,-10.5416857959463,-10.9488264537016
-10.5878053571867,-12.3226823201983,-10.5416650568912,-10.9403612266182
-10.5873755638585,-12.3226744156446,-10.5415356027938,-10.930173297971
-10.5872696018609,-12.3226474524458,-10.5413284051088,-10.9183764095395
-10.587266583764,-12.3225999702164,-10.5411157118676,-10.9048798483973
-10.5870529561704,-12.3225427059305,-10.5409412895173,-10.8894566661339
-10.5862991816471,-12.3224919004652,-10.5408045058375,-10.8718553192523
-10.5847474574914,-12.322458235211,-10.5406730000785,-10.8519553020612
-10.582273691815,-12.3224412176939,-10.5404857988554,-10.8299462992077
-10.578899705963,-12.3224333504285,-10.5401247956569,-10.8064564829444
-10.5747530338692,-12.3224269917616,-10.539372242308,-10.7825365975931
-10.5699879953071,-12.3224131357866,-10.5379021883613,-10.75947056467
-10.5646969317815,-12.322371623569,-10.535344586474,-10.7384855347228
-10.5588488228103,-12.3222674941083,-10.5314135724785,-10.7204852322711
-10.5522719746105,-12.3220702555611,-10.5260356671593,-10.7058994715311
-10.5446714770506,-12.3217900864201,-10.5194005585384,-10.6946787759894
-10.5356758556459,-12.3214950142162,-10.5119078647747,-10.6864129671447
-10.524923960971,-12.321277719748,-10.5040486511301,-10.6805104953547
-10.5121932915268,-12.3211879543325,-10.496289095017,-10.6763579781203
-10.4975277941719,-12.3211839875836,-10.4890020530424,-10.673416544274
-10.4812954620726,-12.3211378393637,-10.4824447605988,-10.6712600544597
-10.4641475602386,-12.320886512371,-10.4767609001616,-10.6695762244058
-10.4469177244334,-12.3203059065795,-10.4719990514004,-10.6681503420788
-10.4305020926871,-12.3193802988447,-10.4681427036965,-10.6668482275502
-10.4157308222588,-12.318230898579,-10.4651357549302,-10.665607160977
-10.4032498940079,-12.3170783825245,-10.4628924454811,-10.6644312109903
-10.3934505047934,-12.3161523188825,-10.4612999460368,-10.6633795053582
-10.3864563998664,-12.3155921254417,-10.4602272880541,-10.6625400953353
-10.3821309752066,-12.3153866044721,-10.4595421833783,-10.661991406047
-10.3800613966222,-12.3153754935199,-10.4591276868267,-10.6617542412964
-10.3795286049212,-12.3153060928365,-10.4588911876644,-10.6617330430802
-10.3795280273619,-12.3149228228185,-10.4587646721528,-10.6616497169806
-10.3789125749204,-12.3140664382103,-10.4587011351899,-10.6609857945577
-10.3766604199549,-12.3127508691394,-10.4586707534828,-10.6589557355519
-10.3721634087222,-12.3111738088671,-10.4586564957774,-10.6545280615108
-10.3653893749318,-12.3096376853346,-10.4586494191961,-10.6465008799538
-10.3568368718342,-12.3084156595785,-10.4586452160382,-10.6336458570958
-10.3473163699007,-12.3076411320499,-10.4586423852093,-10.6149454751555
-10.3376768715473,-12.3072806156079,-10.4586416152529,-10.5899104868766
-10.3286024741714,-12.3071937606521,-10.4586453525774,-10.5588871657235
-10.3205387884089,-12.3072446122404,-10.458656233898,-10.5232182163745
-10.3137305210881,-12.3074199882935,-10.4586749935246,-10.485138697553
-10.3083079627753,-12.307916673647,-10.4586984755216,-10.4473813428519
-10.3043566326436,-12.3091571118403,-10.4587124754517,-10.4126189558601
-10.30192633052,-12.3116947391832,-10.4586675557149,-10.3829598313861
-10.3009732366879,-12.3160003159374,-10.4584332767063,-10.3596429151714
-10.3012680732323,-12.3221811635091,-10.4577573489001,-10.3429490871174
-10.30233856102,-12.3297523647322,-10.456293787251,-10.3322870361153
-10.3035270894644,-12.337610006879,-10.4537517801637,-10.3264250410349
-10.3041937745062,-12.3443135701535,-10.4501203402351,-10.3238397690794
-10.303994360163,-12.3486538621964,-10.4458243720505,-10.323098698753
-10.3030938291481,-12.3503075559306,-10.4416832620509,-10.3231410079058
-10.3021941447176,-12.3502652445866,-10.4386646853917,-10.3233601644673
-10.3023451444149,-12.3507785329495,-10.4375504688799,-10.3235081263777
-10.3046155486837,-12.354812178757,-10.4386719520182,-10.3235280473349
-10.3097551834558,-12.3652344501594,-10.4418127723914,-10.3234154540419
-10.3179565915297,-12.3840398541754,-10.4462786906347,-10.3231440354205
-10.3287651260074,-12.4117998642279,-10.4510708242904,-10.3226354005209
-10.3411412689377,-12.4474284736292,-10.4551023700783,-10.3217377831615
-10.3536652103142,-12.4882920389733,-10.4574369453867,-10.3202036682761
-10.3648677655064,-12.530666171019,-10.4575263576637,-10.3176876219568
-10.3736275218969,-12.5704964890106,-10.4553743272491,-10.3137928501818
-10.3794891081518,-12.6043128025707,-10.4515386175751,-10.308171717013
-10.382734619388,-12.6300099939761,-10.4469623192007,-10.3006523596827
-10.3841558791678,-12.6471729677736,-10.4427022495995,-10.2913455301127
-10.3846379937321,-12.6568225671177,-10.4396236427286,-10.2806844121276
-10.3847516968596,-12.6607949527021,-10.4381160398237,-10.2693680414977
-10.3845359249608,-12.6611189660224,-10.4378954362164,-10.2582228720497
-10.3835593448449,-12.6596079915853,-10.4379605019735,-10.2480355897193
-10.3812196047083,-12.6576648000905,-10.4367600279359,-10.2394080659835
-10.377123955201,-12.6562242233218,-10.4326039290526,-10.2326643531006
-10.3713607622012,-12.6557899670194,-10.4242586341231,-10.2278283720037
-10.3645463205574,-12.6565414816913,-10.4115184541125,-10.2246756139747
-10.3576565597314,-12.658480937526,-10.3954814813608,-10.2228383515391
-10.3517397280244,-12.661585673423,-10.3783685580686,-10.2219276736075
-10.3476187639591,-12.6659266288063,-10.3629110656521,-10.2216301198253
-10.3456691975707,-12.6717228620758,-10.3514966271164,-10.2217445706029
-10.3457412354353,-12.6793395211124,-10.3453805641796,-10.2221542576644
-10.3472608489587,-12.6892573185883,-10.3442720403575,-10.2227656236825
-10.3494681170854,-12.7020244006466,-10.3464551652983,-10.2234606043792
-10.3516841996217,-12.7181940253764,-10.3494223578814,-10.2240927440188
-10.3535025538064,-12.7382521944012,-10.3508246724109,-10.2245257790585
-10.3548504725662,-12.7625099610995,-10.349359332561,-10.2246862583387
-10.3559175305982,-12.7909238686255,-10.3451595039269,-10.2245963783205
-10.3569932966934,-12.8228639601511,-10.339495959049,-10.2243692098762
-10.3582899030205,-12.8569217096549,-10.3340200166486,-10.2241676272029
-10.3598292955917,-12.8909044570937,-10.3300002582601,-10.22414050525
-10.3614529878787,-12.922172646839,-10.3278850376149,-10.2243559140396
-10.3629575201349,-12.9483396253959,-10.3272829502665,-10.2247479104232
-10.3642750103947,-12.9680605116854,-10.3272814157116,-10.2250854797368
-10.3655741957637,-12.9814402173937,-10.3269203513246,-10.2249734516487
-10.3672090507941,-12.9897740417182,-10.3256044100097,-10.2239039974714
-10.369539896933,-12.9947678687047,-10.3232870429767,-10.2213690999937
-10.3727199586255,-12.9976744214775,-10.3203802736562,-10.2170103895294
-10.3765572531613,-12.9987583329721,-10.3174854050219,-10.2107533192876
-10.3805297992932,-12.9972925792893,-10.3151061843633,-10.2028746816834
-10.3839633619371,-12.9920809664059,-10.3134764765827,-10.1939803830991
-10.3862968338548,-12.9823164696035,-10.3125583803402,-10.1849023447108
-10.3873021672858,-12.9683856820305,-10.3121716336578,-10.1765430138333
-10.3871543380208,-12.9521807398586,-10.312144639016,-10.1697014763417
-10.3863500274358,-12.9367491070257,-10.3123836507693,-10.1649054389508
-10.3855532464626,-12.9255038530896,-10.3128367918962,-10.1622672935455
-10.3854480323336,-12.9213865797453,-10.3134195767446,-10.1614018381149
-10.3866364299954,-12.9262627346982,-10.3139904335893,-10.1614543026714
-10.3895758613508,-12.9406449101161,-10.3144035170312,-10.1612628147172
-10.3945259349813,-12.9637288293702,-10.3145893364114,-10.1596387696591
-10.4014902007715,-12.9936553852109,-10.3145919077219,-10.1557047600504
-10.4101771362576,-13.0278626625342,-10.3145309349958,-10.1491908729534
-10.420017521215,-13.0634182425184,-10.3145168464103,-10.1405702339213
-10.4302520007834,-13.0973450507348,-10.3145788483469,-10.1309448202303
-10.4400711819131,-13.1270432815175,-10.3146516176827,-10.1216991668034
-10.4487720928796,-13.150786479129,-10.3146228792329,-10.1140623829065
-10.4558938567218,-13.1680502761952,-10.3144046754365,-10.1087550354261
-10.4612930618872,-13.1794376215434,-10.3139814223032,-10.1058347003063
-10.4651209203254,-13.1862417299786,-10.3134129015117,-10.1047662324064
-10.4677052154017,-13.1899182031932,-10.3128035467794,-10.1046704266544
-10.4694011419531,-13.1917038384407,-10.3122613436396,-10.1046443101424
-10.4704910269006,-13.1924764713233,-10.3118630520928,-10.1040305581634
-10.4711639716408,-13.192824290886,-10.3116391355382,-10.1025627022863
-10.4715523787809,-13.1931883893714,-10.3115919208806,-10.1003731041936
-10.4717910122265,-13.1939464117226,-10.3117436235013,-10.0978856373412
-10.472070637665,-13.1954089416949,-10.3121813992004,-10.09564102145
-10.4726563458178,-13.1977711713023,-10.3130572542756,-10.0941185531211
-10.4738423724994,-13.2010542467478,-10.3145227769404,-10.0936066814658
-10.4758391320544,-13.2050558253783,-10.3166152279261,-10.0941445053603
-10.4786318159686,-13.2093442178543,-10.3191496040831,-10.0955330952754
-10.4818904805899,-13.2133342126039,-10.3216942596615,-10.0974059027599
-10.4850201900994,-13.2164502731589,-10.3236911974504,-10.099336218167
-10.4873807376988,-13.218299412492,-10.3247171917372,-10.1009509952549
-10.4885872738351,-13.2187214998654,-10.3247849507195,-10.1020232219268
-10.4887242502847,-13.2176849090183,-10.324515356183,-10.1025203905757
-10.4883505088455,-13.2151582531151,-10.3250464253372,-10.1025983120443
-10.488304367068,-13.2111144666908,-10.3276783313547,-10.1025515639334
-10.4894178004443,-13.2056900893875,-10.3333968491085,-10.1027443566239
-10.4922547505051,-13.1993506122725,-10.3424703300801,-10.1035377273526
-10.4969482490647,-13.192875497567,-10.3542623658104,-10.1052173622487
-10.5031793458988,-13.1871449623837,-10.3673249533864,-10.1079269186087
-10.5102976294598,-13.1828623785068,-10.3797744677678,-10.1116232453914
-10.5175365138846,-13.1803314978802,-10.3898579712168,-10.1160772294684
-10.5242596304853,-13.1793631336104,-10.3964995071734,-10.1209279410127
-10.5301570320353,-13.1793584470375,-10.3995861033686,-10.1257660302392
-10.5352992781151,-13.1795324836068,-10.3998798294313,-10.1302092008432
-10.5400161189791,-13.1791605846575,-10.3986399787061,-10.1339500943469
-10.5446658467502,-13.1777452466838,-10.3971576622445,-10.1367808163721
-10.5494043326659,-13.1750635238518,-10.3963918654843,-10.1386073936077
-10.5540416787676,-13.1711119547634,-10.3968016204098,-10.1394592528146
-10.5580555345986,-13.1660203222569,-10.3983621448923,-10.1394830132395
-10.5607932496154,-13.1600193410781,-10.4006961482983,-10.1389102650822
-10.5617881344385,-13.1535124581746,-10.4032551825141,-10.1380091636852
-10.5610125620796,-13.1472292881104,-10.4055029523959,-10.1370381042352
-10.55890237457,-13.1423221262764,-10.4070563632162,-10.1362091103103
-10.5561274675261,-13.1402253572901,-10.4077479582706,-10.1356623588578
-10.5532652278655,-13.1422408199346,-10.4076032252327,-10.1354554420281
-10.5505972873658,-13.1489940420697,-10.4067621678835,-10.135570178979
-10.5481321163923,-13.1599582914793,-10.4053913386358,-10.1359357613204
-10.5457883395141,-13.1732333719659,-10.4036276249282,-10.1364656541687
-10.54358587156,-13.1857614620604,-10.4015763857448,-10.1371015788221
-10.5416994509873,-13.1940641974611,-10.3993589130121,-10.1378500226304
-10.5403357990005,-13.1953205505366,-10.3971739235822,-10.1387981565004
-10.5395489314525,-13.188334907514,-10.3953219938608,-10.1401051306402
-10.5391570501462,-13.1739446803846,-10.3941550394558,-10.1419696320945
-10.5388340037364,-13.1547021201224,-10.3939537238388,-10.1445764790058
-10.5383304608686,-13.1340106998026,-10.3947935401888,-10.1480286156847
-10.5376942151698,-13.1151245319168,-10.3964930411737,-10.1522784937087
-10.5373368420712,-13.1004016337429,-10.3986880647718,-10.1570852104907
-10.5378833467336,-13.0909646684145,-10.4009716876463,-10.1620290466601
-10.5398932131052,-13.0867303139577,-10.4029958437226,-10.1665973696634
-10.543623692846,-13.0867236113494,-10.4044939818136,-10.1703199839577
-10.5489463486399,-13.089548763411,-10.4052670921959,-10.1729046694424
-10.5553982763683,-13.0938385583691,-10.4051922461434,-10.1743225685993
-10.5622907667386,-13.0985556695777,-10.4042709523162,-10.174813856021
-10.5688413696872,-13.1030999542232,-10.4026813996967,-10.1748175035734
-10.5743401579265,-13.1072046516885,-10.4007802387869,-10.1748539233381
-10.5783281571892,-13.1106667198817,-10.3990275766982,-10.1753924462377
-10.5807111938629,-13.1130818499806,-10.3978407658015,-10.176733353954
-10.5817516292322,-13.1138070568175,-10.3974182308872,-10.1789362442986
-10.5819491464775,-13.1122610170552,-10.3976355989134,-10.1818200889565
