"Comp1","Comp2","Comp3","Comp4"
-7.0153462857457,-11.4207599674251,-11.5858482129818,-8.84072412643468
-7.0151325186471,-11.4176899649417,-11.5741041645842,-8.84058809998487
-7.01509363552878,-11.416863979267,-11.5626491870241,-8.84051641164022
-7.01508992476249,-11.4168543653535,-11.5525664028697,-8.84048496376755
-7.01499643747958,-11.4164793798598,-11.544675695714,-8.84047614443874
-7.01471292730852,-11.4151264974549,-11.5393552998677,-8.84047594870311
-7.01416970890471,-11.4128528975745,-11.5364823625632,-8.84047179490153
-7.01333035504548,-11.4102321757107,-11.535476355393,-8.84045161378671
-7.01219128353294,-11.4079994507588,-11.5354086920257,-8.84040366671779
-7.01077788686062,-11.406648029267,-11.5351555490524,-8.84031645317642
-7.00913723633065,-11.4061812403978,-11.5335809212723,-8.84017863190561
-7.00732835729589,-11.406161316553,-11.5297285900664,-8.83997903812338
-7.00541175655834,-11.4060272282581,-11.5229894550699,-8.83970653949688
-7.00343994273771,-11.4054717760524,-11.5132190288285,-8.83934950166527
-7.00145062989057,-11.4046206279919,-11.5007957510561,-8.83889543279449
-6.99946378148779,-11.4038888527141,-11.4866014788673,-8.83833202983207
-6.99748247665376,-11.4036002212007,-11.4718929568884,-8.83765025247646
-6.99549670224352,-11.4036002063812,-11.4580595750171,-8.83684871554397
-6.99348900505142,-11.4030941131114,-11.4463143597434,-8.83593803427512
-6.99144108744363,-11.4008136617657,-11.4374110922068,-8.83494359950585
-6.98934054245286,-11.395448976178,-11.4314963687121,-8.83390492133845
-6.98718707148074,-11.3861606010584,-11.4281585901633,-8.83287035396414
-6.98499772653808,-11.3729508260306,-11.4266458074705,-8.83188826130904
-6.98281037108878,-11.3567356429703,-11.4261542674739,-8.83099766698577
-6.98068366814908,-11.3390951221154,-11.4260689854179,-8.83022156809211
-6.97869175337786,-11.3218268868794,-11.426067453832,-8.82956474320734
-6.97691307723012,-11.306499709628,-11.4260656940396,-8.82901608533818
-6.9754151926133,-11.2941618696408,-11.4260640057825,-8.8285538851693
-6.97423961440574,-11.2852448351624,-11.4259968216739,-8.8281518156019
-6.97339200696886,-11.2796125106904,-11.4256740442787,-8.82778396092247
-6.97284158793506,-11.2766912380465,-11.4248340807292,-8.8274285083262
-6.97253000854497,-11.2756377431269,-11.4232642801297,-8.82707076603567
-6.9723860503398,-11.2755128254304,-11.4209188520134,-8.82670622943601
-6.97234046257189,-11.2754310668184,-11.4179738457737,-8.82634332420782
-6.97233618136272,-11.2746709429798,-11.4147907191648,-8.82600391830369
-6.97233223999389,-11.2727493168604,-11.4118044267324,-8.82571904131819
-6.97230312229331,-11.2694701681953,-11.4093872136307,-8.82551918288361
