"Comp1","Comp2","Comp3","Comp4"
-11.647175484677,-14.6370406990078,-10.7107518704805,-11.0660605594822
-11.6450865756335,-14.6206341111437,-10.7084644207253,-11.0607678395821
-11.6440695592799,-14.61248955405,-10.7057124777002,-11.0591292206154
-11.6437456719918,-14.6099365142531,-10.702866811453,-11.0590784255864
-11.6437205419412,-14.6098338978309,-10.7004328151629,-11.0583962233295
-11.6436833872854,-14.6089955036404,-10.6988353043962,-11.0550409399463
-11.6434756858384,-14.6049082293532,-10.6981862460343,-11.0474891206949
-11.6431098522129,-14.5964792503854,-10.6981411431199,-11.0350027648619
-11.6427225349402,-14.5843182416765,-10.6979182509053,-11.0177216532959
-11.6424680489928,-14.5703256549341,-10.6964960600263,-10.9965099128548
-11.6423973628013,-14.5568801918976,-10.6929222434255,-10.9725954022305
-11.6423937356318,-14.5460921602788,-10.6866040113372,-10.9471570428683
-11.6422104544934,-14.5392787512827,-10.6774625688493,-10.9210329259758
-11.6415868354555,-14.5365389109397,-10.6659128803715,-10.8946303309154
-11.6403689312972,-14.5363479637075,-10.6527071478418,-10.8680112872157
-11.6385727293953,-14.5353467825695,-10.6387147379595,-10.8410751081801
-11.6363711917599,-14.5287507139918,-10.6247158220813,-10.8137617786458
-11.6340240022212,-14.5117374993219,-10.6112739265714,-10.7862297295563
-11.6317892872018,-14.4816393778951,-10.5987136387863,-10.7589783705984
-11.6298534950008,-14.4399425257377,-10.5871762527981,-10.7328759735221
-11.6282965637205,-14.3926537248576,-10.576701951168,-10.7090524760559
-11.6270970685322,-14.3483613797071,-10.5673040521993,-10.6886526794047
-11.6261706777303,-14.3148686395057,-10.5590210114336,-10.6725179439988
-11.6254175040211,-14.2960605086428,-10.5519342440006,-10.6609302813083
-11.6247539671503,-14.2901841835399,-10.5461446055933,-10.6535378262412
-11.6241245312067,-14.2901295495429,-10.5417196200838,-10.6494893349193
-11.6235019842111,-14.2862527460327,-10.5386406429859,-10.6477076936185
-11.6228839629557,-14.2713554500397,-10.5367752694261,-10.6471767091069
-11.6222866984036,-14.244954046504,-10.5358793387818,-10.6471288253223
-11.621733363486,-14.2133037245543,-10.5356197621429,-10.6470930833001
-11.62124006776,-14.1851642107617,-10.5356147467712,-10.6468365795815
-11.6208076797274,-14.1668114733551,-10.5354928376103,-10.6462635832576
-11.6204221650704,-14.1592843574151,-10.5349650198382,-10.6453232489558
-11.6200595404206,-14.1584754004869,-10.5338933692355,-10.6439473374069
-11.6196907241089,-14.1574661572409,-10.5323306766818,-10.6420183136535
-11.6192839617778,-14.1501162333045,-10.5305048473643,-10.6393611040384
-11.6188063093839,-14.1341890951804,-10.5287399933417,-10.6357549802071
-11.6182284741998,-14.1121185484583,-10.5273380875356,-10.6309694355648
-11.6175373201562,-14.0891052659135,-10.5264683661012,-10.6248285351286
-11.616756319073,-14.0701816130248,-10.5261086232333,-10.6172935435609
-11.6159638541921,-14.0580791891539,-10.526060389421,-10.6085322237118
-11.6152872698018,-14.0526148411776,-10.526031847428,-10.598939203928
-11.6148530155885,-14.0514130750017,-10.5257549416041,-10.5890928050416
-11.6147000173717,-14.0514075190069,-10.5250895371154,-10.5796586711595
-11.6146992224756,-14.0503538400752,-10.52407515768,-10.5712639327384
-11.6145363435895,-14.0475885181254,-10.5229120999433,-10.5643725203256
-11.6137868824781,-14.0437461301461,-10.5218767875982,-10.5591983323949
-11.6120570987355,-14.0398757063096,-10.5211976296717,-10.5556880987337
-11.6091290452093,-14.03669163725,-10.5209364836627,-10.5535787128746
-11.6050542858386,-14.0343472164963,-10.5209257276044,-10.5524976830071
-11.6001659694837,-14.0326148843216,-10.520795083107,-10.5520620423727
-11.59500149604,-14.0311437913124,-10.5200874268261,-10.551950348442
-11.5901519183749,-14.0295847468984,-10.5184198121275,-10.5519438889605
-11.5860883500859,-14.0276009751336,-10.5156244989423,-10.5519363152595
-11.58304056666,-14.0248811587897,-10.5118192531422,-10.5519112936619
-11.5809816513845,-14.0212018616098,-10.5073856243525,-10.5518948560936
-11.5797092528797,-14.0164891157444,-10.5028628231017,-10.5518948515741
-11.578962752533,-14.0108320308582,-10.4987951126679,-10.5518444499814
-11.5785141382371,-14.0044731897979,-10.4955883044182,-10.5515736159062
-11.5782041572395,-13.9978102930252,-10.4934204633755,-10.550835694167
-11.5779331182887,-13.9913688682304,-10.4922268979345,-10.5494019182998
-11.5776365061479,-13.9856769750243,-10.4917559127889,-10.5471989351944
-11.5772715854052,-13.9810664256168,-10.4916716277123,-10.544422763952
-11.576823733529,-13.977530139198,-10.49166806217,-10.5415468502306
-11.5763245872059,-13.9747392160591,-10.4915581767364,-10.5391733572087
-11.5758596150026,-13.9721630978835,-10.4913093826214,-10.5377572587121
-11.5755378504701,-13.9691214232773,-10.4910128966247,-10.5373214130749
-11.5754173933394,-13.9647099499295,-10.4907977918196,-10.5373213979102
-11.5754168731337,-13.9577655892623,-10.4907266952328,-10.536789294636
-11.5752688143099,-13.9470922403729,-10.4907261902216,-10.534762557388
-11.5745725110796,-13.9319934737473,-10.4905897467212,-10.5308023633763
-11.5729755884351,-13.9128674383494,-10.490043207841,-10.5252822774438
-11.5704498193928,-13.8914279423357,-10.4888178263216,-10.519242545465
-11.5675096605083,-13.8702999084587,-10.4866779461218,-10.5138948846911
-11.5651097132047,-13.8521902286208,-10.4833996886669,-10.5100829263874
-11.5640439773626,-13.8390600074022,-10.4787423770908,-10.507992779012
-11.5640198267998,-13.8315711408275,-10.4724626189634,-10.5072233464568
-11.56296768094,-13.8288617696573,-10.4643984943978,-10.5071130072046
-11.5572713499131,-13.8286822605868,-10.4546101763971,-10.5070991793371
-11.5432545649927,-13.8279862092915,-10.443518966233,-10.5069191776995
-11.5193988427723,-13.8239224631872,-10.4319643164457,-10.5065963021118
-11.4878846977752,-13.8148352032834,-10.4211132907184,-10.5062856388367
-11.4541967068365,-13.8007304489107,-10.412204818394,-10.5061070570882
-11.4249262853706,-13.7829380598609,-10.4061729815699,-10.5060628529519
-11.4050790710724,-13.7632238558493,-10.4032459479902,-10.5060621020469
-11.3960534500986,-13.7429369085221,-10.4026492068359,-10.5060032277923
-11.3947242557375,-13.7225718194264,-10.4025505725457,-10.5058421928377
-11.3937847845427,-13.701670564526,-10.4003546957581,-10.5056038494021
-11.3836471992582,-13.6788035547814,-10.3933495707525,-10.5053461209669
-11.3559156366794,-13.6514941612819,-10.3795190704953,-10.5051165785323
-11.3071843008928,-13.61618315327,-10.3581759469748,-10.5049317465527
-11.2408023712857,-13.5685971511011,-10.3301206770699,-10.5047818185436
-11.1652886540932,-13.5049660007295,-10.2973058112578,-10.5046452295576
-11.0906746362269,-13.423989839105,-10.262246349945,-10.5044997313911
-11.0251908815957,-13.3284576325852,-10.2274633467104,-10.504329932044
-10.9736173606233,-13.2252134119302,-10.1951162637152,-10.5041361110664
-10.9371892485386,-13.1233888043086,-10.1668212343619,-10.5039403781484
-10.9144013131073,-13.0320463053657,-10.1435804390319,-10.5037799011795
-10.9021475686527,-12.95830719046,-10.1257707865858,-10.5036848471139
-10.896841954467,-12.9062407594072,-10.1131883233635,-10.5036545378313
-10.8952867649298,-12.876229292939,-10.1051596100143,-10.5036540647311
-10.8951501662657,-12.8645279722268,-10.1007093220056,-10.5036410112615
-10.895048382036,-12.8632572392118,-10.0987454394071,-10.5036018695201
-10.8943527560693,-12.8617006773605,-10.0982156248619,-10.5035612761366
-10.8928884038416,-12.8496617607791,-10.098205505436,-10.5035485399365
-10.8906571247454,-12.8219093512726,-10.0979806166584,-10.5035445361335
-10.8876478049481,-12.7806139742153,-10.0969949954434,-10.5034503045798
-10.8837362845678,-12.7335424318737,-10.0948859234634,-10.5031050715289
-10.8786493233021,-12.6895502291085,-10.0914609709981,-10.5023495209195
-10.8719782709779,-12.6547416592184,-10.0866779726095,-10.5011059343674
-10.8632510116519,-12.6310555080749,-10.0806179239503,-10.4994408747593
-10.8520724843945,-12.616995965917,-10.0734506860186,-10.4975769920175
-10.8383170272134,-12.6094108925271,-10.0653982927494,-10.4958328007686
-10.8223138219533,-12.605184880604,-10.0567068336125,-10.4945052471419
-10.8049303827365,-12.6020254521648,-10.0476335628955,-10.4937474021178
-10.7874676678399,-12.598127526169,-10.03844304734,-10.4934975658477
-10.7713686752063,-12.5912088847418,-10.0293993248437,-10.4934918812103
-10.7578529205338,-12.5777923419199,-10.0207470749319,-10.4933630943839
-10.7476226971254,-12.5535204370036,-10.012687685338,-10.4927924092767
-10.7407432480082,-12.5147687567649,-10.0053633456792,-10.4916461661808
-10.7367250667438,-12.4608588427804,-9.99885614940277,-10.4900283402984
-10.734757801499,-12.3953309992464,-9.99319886892276,-10.488225704045
-10.7339946851872,-12.3251800731886,-9.9883926182379,-10.4865783813924
-10.7337791730967,-12.2585490141591,-9.98442603251056,-10.4853395422592
-10.7337372074244,-12.2023103399977,-9.98128411959018,-10.484590083301
-10.7337261750329,-12.1605152161304,-9.97893881681032,-10.4842458083383
-10.7337027766345,-12.1338955813512,-9.97732947725408,-10.4841408164851
-10.7336019797041,-12.1202356416804,-9.97634989456438,-10.484126543966
-10.733296557287,-12.1153920135722,-9.97585277686254,-10.4841265391825
-10.7326497715556,-12.1147368631727,-9.97567072471597,-10.4841262823212
-10.7316162481442,-12.1146130957482,-9.97564322926081,-10.4841228972281
-10.7303176689539,-12.1131880034157,-9.97563851502764,-10.484081664898
-10.7290294647513,-12.1103390294525,-9.97556538430178,-10.4839311235187
-10.7280620443274,-12.1068419054283,-9.97537608661967,-10.4835949031149
-10.7275882845723,-12.1035057189569,-9.9750624805763,-10.4830360636513
-10.7275132353088,-12.1007128025076,-9.97464622943458,-10.4822870821041
-10.727465980898,-12.0983943385453,-9.97416401847808,-10.4814475199721
-10.7269287076706,-12.0961914124243,-9.97365130742029,-10.480647804537
-10.72544571244,-12.0935374889773,-9.97312963695559,-10.4799978151596
-10.7228086889059,-12.0895756075225,-9.97260091039833,-10.4795482625209
-10.7191242639106,-12.0830345309875,-9.97204791559692,-10.4792839054985
-10.7147428785556,-12.0722827132283,-9.97143752714259,-10.4791482167957
-10.7101117641518,-12.055687850804,-9.97072459007232,-10.4790800565998
-10.705641621486,-12.0321974260807,-9.96985822544021,-10.4790366561682
-10.7016350677805,-12.0018792503225,-9.96879403259066,-10.4789934235643
-10.6982682850964,-11.9661405783193,-9.96751239990568,-10.4789358275773
-10.6955996563027,-11.9274922611149,-9.96603543488966,-10.4788607387081
-10.6935914263045,-11.8889669091925,-9.96443069123583,-10.4787831371275
-10.6921385369066,-11.8534659924753,-9.96279587258916,-10.4787301491036
-10.6910995112123,-11.8232540477127,-9.96122994019857,-10.4787158293038
-10.6903250616767,-11.7996598052941,-9.95980451647516,-10.4787136995443
-10.6896779200664,-11.7829742810916,-9.95854940921877,-10.4786527654562
-10.6890367813342,-11.7725356258378,-9.95745485181955,-10.4784473629359
-10.6882871914871,-11.7669879354282,-9.95648247355152,-10.4780472811151
-10.6873138012146,-11.7646700570502,-9.95557737475888,-10.4774772897806
-10.6860078034642,-11.7640360435324,-9.95467822085959,-10.4768352744798
-10.684292176599,-11.7639812572585,-9.95372540381824,-10.476245301836
-10.6821557448946,-11.763966286917,-9.95267035328872,-10.4757981947287
-10.6796806346947,-11.7639007287666,-9.95148982146324,-10.4755199508324
-10.6770458875055,-11.7638685076873,-9.95020334875832,-10.4753810364765
-10.6744963093357,-11.7638639492715,-9.94888257013407,-10.4753284067653
-10.6722831280181,-11.7636837519053,-9.94763900973833,-10.4753148833434
-10.6705995811848,-11.7630163482954,-9.94659018009836,-10.4753128463174
-10.6695336245529,-11.7616626462672,-9.94582043492411,-10.4753123839379
-10.6690429188265,-11.7597430174945,-9.94535459624108,-10.4753103640356
-10.6689460712488,-11.7577319728942,-9.94515083967768,-10.4752987701964
-10.6689310948403,-11.7562450443821,-9.94511135424832,-10.4752614850114
-10.6685934363609,-11.7556398112018,-9.94510795185288,-10.4751849504558
-10.6675155933414,-11.7556257196165,-9.94501739581798,-10.4750758501172
-10.6653839301734,-11.7551408699982,-9.94475744643811,-10.4749673050413
-10.6621107096631,-11.7526594396012,-9.94431239987877,-10.4748997348657
-10.6579069623075,-11.7468409175619,-9.94373729310049,-10.4748846576764
-10.6532579640814,-11.7371919460424,-9.94313569579697,-10.4748804620671
-10.648793293135,-11.7243753955132,-9.94261766839635,-10.4748060443225
-10.6450942460745,-11.7099960638541,-9.9422562914963,-10.4745898785865
-10.6425137002001,-11.6959923500706,-9.94206399237361,-10.4742237610614
-10.6410818391986,-11.6839681780193,-9.94199871671744,-10.4737847481108
-10.6405357118802,-11.6747743148529,-9.94199279695611,-10.4734051478794
-10.6404554968755,-11.6684572529582,-9.94198727624736,-10.4731965421898
-10.6404399777243,-11.6644987421975,-9.94195481372556,-10.473160373231
-10.640238291966,-11.6621643437194,-9.94190241191547,-10.4731339840772
-10.6397887372042,-11.6607836419973,-9.94185618367295,-10.4728127078516
-10.6391716481214,-11.6598737069374,-9.9418371110654,-10.4718507402137
-10.6385217439668,-11.6591248148714,-9.94183710872701,-10.4699956608377
-10.6379511235773,-11.6583253467679,-9.94180139812677,-10.4671944235195
-10.6375135967573,-11.657295553793,-9.94162029060636,-10.4636329171453
-10.6372102322392,-11.6558606272062,-9.94113358582638,-10.4597025591712
-10.6370149193855,-11.6538590492568,-9.9401528113755,-10.4559051163097
-10.6368971389209,-11.65117454099,-9.93850869191062,-10.4527189238606
-10.636831716589,-11.6477927101238,-9.93612732759608,-10.4504649355456
-10.6367991276337,-11.6438746361116,-9.93311499765896,-10.4492163099343
-10.6367841548969,-11.6397983177997,-9.92979878863495,-10.448779368209
-10.6367759496655,-11.636103976327,-9.92667085985868,-10.4487518205477
-10.6367670328255,-11.6333240572064,-9.92423032493493,-10.4486443366025
-10.6367497063017,-11.6317485268018,-9.92278198168198,-10.4480355848446
-10.6367201579171,-11.6312399649748,-9.92230824626996,-10.4467266649588
-10.6367139239355,-11.6312316404274,-9.92253250595585,-10.4448620287326
-10.6368832985183,-11.6309611173298,-9.92319200916519,-10.442977417477
-10.6375758800936,-11.6298402465715,-9.92437180092175,-10.4419280023878
-10.6393208199083,-11.6277531538997,-9.92664556079236,-10.4426630191313
-10.6426387833409,-11.6251042171283,-9.93084214619287,-10.4458635944671
-10.6476910559843,-11.6225878305485,-9.93749140520196,-10.4515488901587
-10.6539250878698,-11.6208106894572,-9.94624732492521,-10.4588394027497
-10.6599595598871,-11.6199808942591,-9.95567445812046,-10.4660732715893
-10.6639007434242,-11.6198344155524,-9.96364461048664,-10.4713661974024
-10.6640766930252,-11.6198130569615,-9.96828329601278,-10.4734960810658
-10.6598968953517,-11.6193571724822,-9.96906280602211,-10.47274508456
-10.6523797286348,-11.6181352627282,-9.96745548754518,-10.4712310158972
-10.6440119112055,-11.6161060880125,-9.96674331495256,-10.472479119352
-10.6379804160809,-11.6134363282779,-9.97105663361287,-10.4803940714496
-10.6371632222702,-11.6103848516827,-9.98408472689461,-10.4980501421874
-10.6433094594186,-11.6072438430021,-10.0079188037405,-10.5266952427995
-10.656629350292,-11.6043339915214,-10.0423106060116,-10.5652121455903
-10.6757995832584,-11.6019851659905,-10.08449495553,-10.6101566396528
-10.6983116806838,-11.6004499235399,-10.1296803285417,-10.6564189282567
-10.7210824988731,-11.5997810518476,-10.1722251136402,-10.6984453331874
-10.7411920105782,-11.5997786265486,-10.2072446126253,-10.7317300812934
-10.75653903099,-11.60007914001,-10.2320363806476,-10.7540247183417
-10.7662060821979,-11.6003436356264,-10.2466400844,-10.7657006838194
-10.7704313656219,-11.6004263818815,-10.2532894148416,-10.7691176427677
-10.7702618195853,-11.6004151657704,-10.2551711486209,-10.7674205836473
-10.7670933113075,-11.6005017259803,-10.2552119074065,-10.7634236065744
-10.7622981982434,-11.6007313901439,-10.2553771697253,-10.759004427051
-10.7570397602966,-11.600755211646,-10.2565415758059,-10.7550356818301
-10.7522507287182,-11.5997338684639,-10.2587335139915,-10.7516534082348
-10.7486707413016,-11.5964896622983,-10.2615072735614,-10.7486549372435
-10.7468592757273,-11.5898738345055,-10.2642612843812,-10.7458746897112
-10.7471820476126,-11.5791871553745,-10.266432554889,-10.7434202200612
-10.7498087021462,-11.5644563805079,-10.2675932766326,-10.7416888876373
-10.7547404419627,-11.5464604929225,-10.2675083709067,-10.7411669397795
-10.7618444387015,-11.5265490233132,-10.2661868674708,-10.7421240644894
-10.7708508402896,-11.5063682096488,-10.2639196617095,-10.7443771591997
-10.7812976143432,-11.4875737054514,-10.2612730518113,-10.7472535183681
-10.7924621196919,-11.4715587633205,-10.2590067242161,-10.7497861911238
-10.8033485046209,-11.459224020903,-10.2579060993244,-10.7510835284369
-10.8127909286399,-11.4508323101185,-10.2585597239541,-10.7507484092794
-10.8196892929824,-11.4459975216282,-10.2611582207074,-10.7491925574734
-10.8233245505331,-11.4438352123321,-10.265409526753,-10.7477018559726
-10.8236251425634,-11.4432512246745,-10.2706243321566,-10.7481764386617
-10.8212351636181,-11.4432807937665,-10.2759418612014,-10.7526088117969
-10.8173236148639,-11.443346237124,-10.2805992897262,-10.762499412683
-10.81322041744,-11.4433199983622,-10.2841363749096,-10.7784346369601
-10.8100482621381,-11.4433825891579,-10.2864641590432,-10.7999635815006
-10.8084860391854,-11.4437862865447,-10.2877924935837,-10.8257666288432
-10.8087006977361,-11.4446727962562,-10.2884741955864,-10.8539806843284
-10.8104064953032,-11.4460218027892,-10.2888499618152,-10.88252273172
-10.812995211593,-11.4477018522583,-10.2891606143878,-10.9093474902462
-10.8157017130053,-11.4495372876706,-10.2895449603678,-10.9326715024638
-10.8177859106784,-11.451316900727,-10.2900883561672,-10.9512093852453
-10.8187225571759,-11.4527624511224,-10.2908629648657,-10.9644108747874
-10.8183801011537,-11.4535939918537,-10.2919176128283,-10.9725893993161
-10.8171083995097,-11.4537615661183,-10.2932182351631,-10.9767771466651
-10.8156123966416,-11.4536097684624,-10.2945829417276,-10.9782464856246
-10.8145860717039,-11.4535886136709,-10.2956698938753,-10.9778836757726
-10.8142795254535,-11.453474548855,-10.2960508035637,-10.9758127899488
-10.8142869977999,-11.4516844215663,-10.2953540289417,-10.9716349990928
-10.8137537536542,-11.4455326963296,-10.2934181636687,-10.965273428881
-10.8119410041172,-11.432782539326,-10.2903841216505,-10.957911864258
-10.8088129349982,-11.4137214224509,-10.2866755542335,-10.9523343262202
-10.8052193295201,-11.3921376419843,-10.2828672607286,-10.9523094006333
-10.8024577252007,-11.3740242248139,-10.2795000439665,-10.961198708407
-10.8013764428388,-11.3643054047149,-10.2769272905792,-10.9802673201987
-10.8014512357483,-11.3628806497268,-10.2752514562854,-11.0072026214991
-10.8003315454677,-11.3614329694809,-10.2743571717316,-11.0353894066953
-10.7942411067425,-11.3430475730684,-10.2740125001266,-11.054673562322
-10.7792962974882,-11.2876730445364,-10.2739940102345,-11.0542777052485
-10.7532632525606,-11.1835300885163,-10.2741844998057,-11.0273297930042
-10.7168098737499,-11.0360486573187,-10.2746049266338,-10.9743831090368
-10.6734611440146,-10.8648747846224,-10.2753762944618,-10.9031386644389
-10.6283096095337,-10.6927925692744,-10.2766408678391,-10.8247004904152
-10.5863167691075,-10.5373340950218,-10.2784836570119,-10.7493804971355
-10.5510618456662,-10.4085754929407,-10.2808818998593,-10.6843321278451
-10.5242595131717,-10.3103346264293,-10.2836907303466,-10.6331457072275
-10.5059088889295,-10.2419929300531,-10.2866650618396,-10.5964885018856
-10.4947895331414,-10.1999271745384,-10.2895145343395,-10.5729993570061
-10.4890583879289,-10.1785265401542,-10.2919759772031,-10.560088803561
-10.4867828914025,-10.1710332891483,-10.2938740279124,-10.5545834469671
-10.486315167426,-10.1704098975605,-10.2951455497728,-10.5532583905808
-10.4864727456955,-10.1702906338079,-10.2958257773317,-10.5532807507925
-10.4865511144403,-10.1658992618224,-10.296009208454,-10.5525001924769
-10.4862319422359,-10.1546770572095,-10.295796910446,-10.5495041127649
-10.485452611231,-10.1363604881967,-10.295241128471,-10.5434604617846
-10.4842816500334,-10.1124541092532,-10.2943052639961,-10.5338755024008
-10.4828203702112,-10.0853442339266,-10.2928591101378,-10.5204032929777
-10.4811347264586,-10.0574327685142,-10.2907194038216,-10.5027833362988
-10.4792124707335,-10.0305620373588,-10.2877304498535,-10.4809010872846
-10.4769338777458,-10.0058014378933,-10.2838609752912,-10.4549061603335
-10.4740425958466,-9.98351973864868,-10.2792752629835,-10.4253127769682
-10.4701137829029,-9.96360863739754,-10.2743389810525,-10.3930339876221
-10.4645411601632,-9.94573158367337,-10.2695515404408,-10.3593327967394
-10.4565886868429,-9.92951501632484,-10.2654291570215,-10.3256948530682
-10.4455455128089,-9.91465209183459,-10.2623753951253,-10.2936418049472
-10.4309683658786,-9.90093332000835,-10.260577712803,-10.2645173304666
-10.4129239434979,-9.88823878777207,-10.2599633128328,-10.2392977698579
-10.3921119379412,-9.87652007622047,-10.2602312273764,-10.218490546725
-10.3697931387574,-9.86578462981175,-10.2609535482072,-10.2021502658696
-10.3475476675928,-9.85608614042967,-10.2617138610554,-10.1899800722608
-10.3269638660622,-9.8475163239535,-10.2622324229987,-10.1814579188931
-10.3093511777235,-9.84018603785491,-10.2624298060508,-10.1759475193391
-10.2955288780398,-9.83418930082922,-10.2624125096247,-10.1727778825316
-10.285722951352,-9.8295600869009,-10.2624027614658,-10.1712864152996
-10.2795912930082,-9.82624089566578,-10.262651121282,-10.1708338826195
-10.2763729780163,-9.82407675936513,-10.2633638256999,-10.1708143106576
-10.2751226043458,-9.82283688285586,-10.2646557901865,-10.1706841436633
-10.2749547635656,-9.82225611611667,-10.2665201816474,-10.1700175717783
-10.2752131598646,-9.82208145540589,-10.2688113220598,-10.1685728426246
-10.2755188892219,-9.82210780195065,-10.2712587605103,-10.1663424395399
-10.2757188980134,-9.82219320733672,-10.273527972655,-10.1635589002825
-10.2757932684844,-9.82225205314821,-10.2753152244485,-10.1606377752323
-10.275772716767,-9.82223214589591,-10.2764392157242,-10.1580599247957
-10.2756887320953,-9.82208660399952,-10.2768879629601,-10.1562195249547
-10.2755508790515,-9.82174962468205,-10.2767995688828,-10.1552818014296
-10.2753330699162,-9.82111819237523,-10.2763898818732,-10.1550993165815
-10.2749544778464,-9.8200379573893,-10.2758654954641,-10.1552262532052
-10.2742548863583,-9.81829518869622,-10.2753625556873,-10.1550404862291
-10.2729831531984,-9.81562378986021,-10.2749343066245,-10.1539313927334
-10.2708269208914,-9.81173987089667,-10.274582900174,-10.1514675184684
-10.2674939614539,-9.80641002855378,-10.2743070863664,-10.1474631569633
-10.262816609444,-9.79953977339014,-10.2741302206078,-10.141917814019
-10.2568226988561,-9.79124575810011,-10.2740869990217,-10.1348824103558
-10.2497263250963,-9.78187374913834,-10.2741766839097,-10.1263666102821
-10.2418338882456,-9.77194852961031,-10.2743181884079,-10.1163812957431
-10.2334065484649,-9.7620707543577,-10.274354127756,-10.1051091036026
-10.224553053143,-9.75279451492898,-10.2741348371118,-10.0930822651569
-10.2152375186315,-9.74452604405312,-10.2736622587346,-10.0812070289599
-10.2054449547868,-9.73747410031639,-10.2732163092652,-10.0705632792973
-10.1954428594715,-9.73165793216173,-10.27337118368,-10.0620669371894
-10.1859726270313,-9.72695749407728,-10.2748543245272,-10.0561774281912
-10.1781959943623,-9.72318238432942,-10.2782783353714,-10.0527917784645
-10.173342244537,-9.72013427558953,-10.283841926693,-10.0513479727592
-10.1721814689744,-9.71764388279678,-10.291125255953,-10.0510659150657
-10.174576892559,-9.71558100823249,-10.2990908448465,-10.0512145075665
